date,time,Open,High,Low,Close,1004,ema4,ema8,ema16,rsi
2018.12.10,06:15:00,143.258,143.294,143.231,143.271,1977,143.25007403875588,143.22846318366786,143.2190016505787,82.44731293929716
2018.12.10,06:30:00,143.271,143.283,143.237,143.267,2736,143.25684442325354,143.23702692063054,143.22464851521647,69.49305361860782
2018.12.10,06:45:00,143.263,143.32,143.243,143.31,1679,143.27810665395214,143.2532431604904,143.2346898663675,93.03194630706095
2018.12.10,07:00:00,143.31,143.376,143.31,143.325,2484,143.29686399237127,143.26918912482586,143.2453145879713,95.47034681717396
2018.12.10,07:15:00,143.325,143.376,143.319,143.367,1722,143.32491839542274,143.29092487486454,143.25963051879822,98.46953795166324
2018.12.10,07:30:00,143.367,143.381,143.317,143.358,2046,143.33815103725365,143.30583045822797,143.2712033989396,76.70357001682443
2018.12.10,07:45:00,143.359,143.452,143.347,143.422,1738,143.3716906223522,143.3316459119551,143.28894417553494,94.37789167337097
2018.12.10,08:00:00,143.421,143.43,143.293,143.293,2759,143.34021437341133,143.32305793152062,143.28942133135436,23.25499793366597
2018.12.10,08:15:00,143.293,143.338,143.286,143.321,2008,143.3325286240468,143.32260061340492,143.29313646884208,42.17276555729826
2018.12.10,08:30:00,143.323,143.355,143.253,143.304,2716,143.32111717442808,143.3184671437594,143.29441453133126,32.4574817545943
2018.12.10,08:45:00,143.305,143.312,143.191,143.198,1887,143.27187030465683,143.29169666736843,143.2830716452923,8.380811536114834
2018.12.10,09:00:00,143.198,143.287,143.191,143.231,3951,143.2555221827941,143.27820851906432,143.27694556937556,37.32739991126022
2018.12.10,09:15:00,143.229,143.376,143.209,143.333,2899,143.28651330967648,143.2903844037167,143.28354020827254,78.77743959744957
2018.12.10,09:30:00,143.333,143.429,143.311,143.39,3880,143.3279079858059,143.31252120289076,143.29606488965223,87.797395964396
2018.12.10,09:45:00,143.391,143.406,143.243,143.31,4162,143.32074479148355,143.3119609355817,143.29770431439903,40.034723506197366
2018.12.10,10:00:00,143.312,143.707,143.296,143.426,7137,143.36284687489012,143.33730294989687,143.31279792446972,76.73626888118295
2018.12.10,10:15:00,143.425,143.462,143.254,143.306,4384,143.3401081249341,143.3303467388087,143.31199816864975,33.859663202502446
2018.12.10,10:30:00,143.307,143.335,143.226,143.229,4371,143.29566487496047,143.30782524129566,143.30223367822038,19.71948729449805
2018.12.10,10:45:00,143.228,143.334,143.218,143.326,3881,143.30779892497628,143.3118640765633,143.3050297160768,60.880057885777845
2018.12.10,11:00:00,143.325,143.386,143.272,143.364,3340,143.33027935498578,143.32344983732702,143.31196739653834,72.09128126928668
2018.12.10,11:15:00,143.364,143.46,143.307,143.382,2795,143.35096761299147,143.3364609845877,143.32020652635734,78.05059725492534
2018.12.10,11:30:00,143.383,143.521,143.295,143.438,4037,143.38578056779488,143.35902521023488,143.33406458208,90.57408817922068
2018.12.10,11:45:00,143.438,143.47,143.336,143.443,3793,143.40866834067694,143.37768627462714,143.3468805136,91.44565635430723
2018.12.10,12:00:00,143.442,143.443,143.295,143.35,3245,143.38520100440616,143.37153376915444,143.34724751200002,20.597246856104682
2018.12.10,12:15:00,143.351,143.357,143.283,143.315,2694,143.3571206026437,143.35897070934234,143.34345368705885,13.010273692985706
2018.12.10,12:30:00,143.315,143.343,143.193,143.198,2772,143.29347236158623,143.3231994405996,143.32634148858133,3.75728934306432
2018.12.10,12:45:00,143.197,143.311,143.014,143.287,3936,143.29088341695174,143.31515512046636,143.32171307816,53.7740400134154
2018.12.10,13:00:00,143.289,143.294,143.141,143.148,3911,143.23373005017103,143.2780095381405,143.3012762454353,20.498517890182153
2018.12.10,13:15:00,143.147,143.274,143.029,143.106,4763,143.18263803010262,143.23978519633152,143.27830256950173,14.919376457457249
2018.12.10,13:30:00,143.105,143.245,142.771,142.843,6997,143.04678281806156,143.15161070825786,143.22709050250154,3.3841208211604106
2018.12.10,13:45:00,142.843,142.882,142.506,142.584,8103,142.86166969083695,143.02547499531167,143.15143279632488,1.3414002823006164
2018.12.10,14:00:00,142.585,142.804,142.566,142.642,5066,142.77380181450218,142.94025832968686,143.091499526169,22.337273969624313
2018.12.10,14:15:00,142.643,142.728,142.559,142.588,4868,142.6994810887013,142.86197870086755,143.03226428779618,15.997781116525882
2018.12.10,14:30:00,142.588,142.673,142.39,142.62,5953,142.66768865322078,142.8082056562303,142.98376260687897,37.141252161317865
2018.12.10,14:45:00,142.619,142.785,142.607,142.651,4795,142.66101319193248,142.77327106595692,142.94461406489322,57.74688542062577
2018.12.10,15:00:00,142.648,142.768,142.591,142.71,3779,142.6806079151595,142.7592108290776,142.9170124101999,81.20235176797455
2018.12.10,15:15:00,142.709,142.757,142.559,142.576,6998,142.63876474909569,142.7184973115048,142.87689330311755,23.05867560692698
2018.12.10,15:30:00,142.576,142.597,142.359,142.433,6604,142.5564588494574,142.65505346450374,142.82467056157432,9.120400605157807
2018.12.10,15:45:00,142.435,142.508,142.389,142.442,4451,142.51067530967444,142.6077082501696,142.77965049550676,15.546243573351196
2018.12.10,16:00:00,142.443,142.527,142.429,142.455,3337,142.48840518580468,142.57377308346526,142.74145631956478,29.871135382388466
2018.12.10,16:15:00,142.455,142.564,142.426,142.54,4852,142.5090431114828,142.56626795380632,142.71775557608657,78.20788109989799
2018.12.10,16:30:00,142.54,142.791,142.54,142.698,7541,142.5846258668897,142.59554174184936,142.71543139066463,93.88276083718186
2018.12.10,16:45:00,142.697,142.743,142.614,142.692,6964,142.6275755201338,142.61697691032728,142.7126747564688,89.01964329677229
2018.12.10,17:00:00,142.692,142.914,142.574,142.893,7412,142.7337453120803,142.678315374699,142.7338894910019,97.54387032966002
2018.12.10,17:15:00,142.893,142.915,142.71,142.763,6336,142.74544718724817,142.69713418032146,142.73731425676635,48.669973944528685
2018.12.10,17:30:00,142.763,142.779,142.406,142.478,9168,142.6384683123489,142.64843769580557,142.7068066971468,15.224158705415551
2018.12.10,17:45:00,142.48,142.546,141.487,141.628,12096,142.23428098740933,142.42167376340433,142.57988826218832,2.985676925227906
2018.12.10,18:00:00,141.631,141.634,141.175,141.581,12392,141.9729685924456,142.2348573715367,142.46237199604852,2.741919491122761
2018.12.10,18:15:00,141.58,141.66,141.423,141.597,10432,141.82258115546736,142.09311128897298,142.36056352592516,7.863442855909179
2018.12.10,18:30:00,141.597,141.708,141.521,141.632,7525,141.74634869328042,141.99064211364566,142.27485016993396,25.115582911882747
2018.12.10,18:45:00,141.632,141.95,141.627,141.838,6814,141.78300921596826,141.95672164394662,142.22345603229465,76.62889275553854
2018.12.10,19:00:00,141.84,142.008,141.831,141.886,4953,141.82420552958098,141.9410057230696,142.1837553226129,82.30234831758425
2018.12.10,19:15:00,141.887,142.016,141.882,141.975,5220,141.88452331774857,141.9485600068319,142.15919587289375,90.6865094109419
2018.12.10,19:30:00,141.974,142.17,141.934,142.105,4364,141.97271399064914,141.98332444975813,142.15281988784741,96.09328864519411
2018.12.10,19:45:00,142.106,142.19,142.073,142.109,5440,142.0272283943895,142.01125234981188,142.1476646069242,96.22804201615462
2018.12.10,20:00:00,142.109,142.178,142.013,142.144,3728,142.0739370366337,142.04075182763148,142.1472334766978,97.64785359210691
2018.12.10,20:15:00,142.144,142.188,142.038,142.057,3273,142.06716222198023,142.04436253260226,142.13661777355688,34.00815359766352
2018.12.10,20:30:00,142.056,142.125,141.997,142.052,3566,142.06109733318814,142.04605974757953,142.1266627413737,31.638108140802693
2018.12.10,20:45:00,142.052,142.181,142.052,142.144,2476,142.0942583999129,142.0678242481174,142.12870241885915,80.82205923095125
2018.12.10,21:00:00,142.145,142.158,142.012,142.022,3350,142.06535503994772,142.0576410818691,142.116149193111,27.791620894106767
2018.12.10,21:15:00,142.023,142.073,142.003,142.026,3736,142.04961302396865,142.05060973034261,142.10554340568618,30.770261810827577
2018.12.10,21:30:00,142.025,142.219,142.025,142.218,2748,142.11696781438118,142.08780756804424,142.1187735932525,86.04256088911518
2018.12.10,21:45:00,142.218,142.256,142.128,142.156,3415,142.1325806886287,142.10296144181217,142.1231531705169,56.77029026133936
2018.12.10,22:00:00,142.155,142.236,142.145,142.154,3189,142.14114841317723,142.1143033436317,142.1267822092796,55.551010544118824
2018.12.10,22:15:00,142.155,142.157,142.082,142.112,2450,142.12948904790633,142.11379148949132,142.12504312583496,29.205833227015667
2018.12.10,22:30:00,142.116,142.306,142.098,142.24,3009,142.1736934287438,142.1418378251599,142.13856746397204,81.8041605484677
2018.12.10,22:45:00,142.24,142.284,142.216,142.262,2224,142.2090160572463,142.16854053067993,142.15308893879885,85.50591745913903
2018.12.10,23:00:00,142.261,142.291,142.245,142.266,1144,142.23180963434777,142.19019819052883,142.1663725930578,86.50430330424693
2018.12.10,23:15:00,142.265,142.397,142.259,142.39,916,142.29508578060864,142.23459859263352,142.19268169975686,97.43948832091985
2018.12.10,23:30:00,142.39,142.4,142.353,142.359,962,142.32065146836518,142.26224334982606,142.212248558609,69.34523681077326
2018.12.10,23:45:00,142.359,142.368,142.28,142.291,1562,142.30879088101912,142.26863371653138,142.22151343406676,30.617212811350544
2018.12.11,00:00:00,142.301,142.399,142.13,142.183,1623,142.2584745286115,142.24960400174663,142.2169824418236,11.037208414660622
2018.12.11,00:15:00,142.174,142.295,142.171,142.288,3513,142.2702847171669,142.25813644580293,142.2253374486679,60.346268943336135
2018.12.11,00:30:00,142.288,142.339,142.227,142.267,1005,142.26897083030013,142.26010612451338,142.2302389252952,49.39506476131228
2018.12.11,00:45:00,142.267,142.289,142.248,142.252,698,142.2621824981801,142.2583047635104,142.23279905173106,39.225880561713716
2018.12.11,01:00:00,142.249,142.272,142.209,142.246,2333,142.25570949890806,142.2555703716192,142.23435210446857,33.67896803155578
2018.12.11,01:15:00,142.247,142.265,142.21,142.234,1449,142.24702569934485,142.25077695570383,142.23431068041344,21.51133736766831
2018.12.11,01:30:00,142.232,142.234,142.14,142.155,1596,142.2102154196069,142.22949318776963,142.22498001212952,3.736624876369129
2018.12.11,01:45:00,142.155,142.17,142.125,142.169,1867,142.19372925176413,142.21605025715417,142.2183941283496,25.54254049672682
2018.12.11,02:00:00,142.17,142.187,142.075,142.088,3252,142.15143755105848,142.18759464445324,142.2030536426614,7.053611467755031
2018.12.11,02:15:00,142.087,142.121,142.035,142.086,2475,142.1252625306351,142.16501805679695,142.1892826258777,6.810177559017488
2018.12.11,02:30:00,142.084,142.177,142.075,142.135,2096,142.12915751838105,142.15834737750873,142.18289643459798,65.37091990941995
2018.12.11,02:45:00,142.135,142.136,142.034,142.048,2354,142.09669451102863,142.13382573806234,142.16702626582173,20.229461703024896
2018.12.11,03:00:00,142.048,142.145,142.03,142.112,2233,142.10281670661718,142.1289755740485,142.16055258748978,60.430729450574326
2018.12.11,03:15:00,142.112,142.23,142.084,142.198,3417,142.14089002397031,142.14431433537106,142.16495816543215,83.19345231834828
2018.12.11,03:30:00,142.199,142.301,142.198,142.263,4532,142.1897340143822,142.17068892751084,142.1764924989107,91.0105370037313
2018.12.11,03:45:00,142.262,142.262,142.088,142.141,3230,142.17024040862933,142.16409138806398,142.17231691080354,33.14301973008175
2018.12.11,04:00:00,142.139,142.188,142.116,142.165,2366,142.1681442451776,142.16429330182754,142.17145609776784,46.52142643822978
2018.12.11,04:15:00,142.166,142.17,142.086,142.151,2582,142.16128654710656,142.16133923475476,142.16904949803046,37.71633431925321
2018.12.11,04:30:00,142.15,142.156,142.099,142.139,1700,142.15237192826396,142.15637496036481,142.16551426296806,28.47671664032651
2018.12.11,04:45:00,142.139,142.16,142.096,142.109,1657,142.13502315695837,142.14584719139486,142.15886552614828,12.799198640539032
2018.12.11,05:00:00,142.111,142.157,142.095,142.154,1728,142.142613894175,142.14765892664045,142.1582931113073,67.1140710261602
2018.12.11,05:15:00,142.155,142.184,142.102,142.114,1555,142.13116833650503,142.1401791651648,142.15308215703584,31.84796734684006
2018.12.11,05:30:00,142.115,142.199,142.1,142.104,1616,142.12030100190302,142.13213935068373,142.14730778561986,25.22146676223074
2018.12.11,05:45:00,142.105,142.176,142.104,142.126,1536,142.1225806011418,142.13077505053178,142.14480098731164,60.96121507031528
2018.12.11,06:00:00,142.126,142.242,142.126,142.232,1531,142.16634836068508,142.15326948374695,142.15505969468674,93.03577256112109
2018.12.11,06:15:00,142.231,142.266,142.2,142.229,1893,142.19140901641106,142.17009848735873,142.16375855413537,88.90132033796125
2018.12.11,06:30:00,142.229,142.237,142.165,142.199,1432,142.19444540984665,142.17652104572346,142.16790460659004,47.067927907888475
2018.12.11,06:45:00,142.199,142.258,142.195,142.236,1329,142.211067245908,142.18973859111824,142.17591582934415,75.50251236068725
2018.12.11,07:00:00,142.235,142.268,142.216,142.229,1282,142.2182403475448,142.19846334864752,142.1821610258919,62.74823599305222
2018.12.11,07:15:00,142.23,142.285,142.227,142.277,1165,142.24174420852688,142.21591593783697,142.19331855225755,88.7683857617531
2018.12.11,07:30:00,142.278,142.279,142.233,142.257,1462,142.24784652511613,142.22504572942876,142.20081048728608,56.1087043906807
2018.12.11,07:45:00,142.259,142.328,142.202,142.208,1974,142.23190791506968,142.2212577895557,142.20165631231123,20.018740397465955
2018.12.11,08:00:00,142.207,142.258,142.19,142.217,2007,142.22594474904182,142.22031161409888,142.20346145203933,35.30506035023718
2018.12.11,08:15:00,142.218,142.242,142.152,142.185,2234,142.2095668494251,142.21246458874356,142.20128951650528,14.96546345975921
2018.12.11,08:30:00,142.187,142.262,142.163,142.238,1631,142.22094010965506,142.21813912457833,142.20560839691643,70.76207466014569
2018.12.11,08:45:00,142.238,142.276,142.185,142.191,1439,142.20896406579305,142.21210820800536,142.2038897619851,32.70324999880497
2018.12.11,09:00:00,142.192,142.237,142.148,142.215,2466,142.21137843947582,142.2127508284486,142.20519684881037,56.5627208600715
2018.12.11,09:15:00,142.216,142.285,142.187,142.226,2870,142.21722706368547,142.21569508879335,142.2076442783621,67.21705144695017
2018.12.11,09:30:00,142.226,142.325,142.188,142.245,2942,142.22833623821128,142.22220729128372,142.21203906914303,82.25391058288184
2018.12.11,09:45:00,142.245,142.271,142.187,142.222,2261,142.22580174292676,142.222161226554,142.2132109433615,38.973906701192305
2018.12.11,10:00:00,142.222,142.374,142.174,142.299,5946,142.25508104575607,142.239236509542,142.22330377355425,86.50787270351233
2018.12.11,10:15:00,142.299,142.582,142.268,142.495,4137,142.35104862745365,142.2960728407549,142.25526803548905,97.2827554397585
2018.12.11,10:30:00,142.492,142.677,142.468,142.593,4319,142.44782917647217,142.3620566539205,142.29500120778445,98.48924900706693
2018.12.11,10:45:00,142.596,142.613,142.495,142.573,3256,142.49789750588332,142.40893295304926,142.3277069480451,83.37855053863022
2018.12.11,11:00:00,142.574,142.668,142.538,142.643,2552,142.55593850353,142.46094785237165,142.36480024827506,91.98570004214123
2018.12.11,11:15:00,142.644,142.909,142.617,142.756,4080,142.635963102118,142.52651499628905,142.41082374847798,97.00048316713979
2018.12.11,11:30:00,142.756,142.928,142.599,142.702,3662,142.6623778612708,142.56551166378037,142.4450797780688,60.69957318412406
2018.12.11,11:45:00,142.705,142.767,142.595,142.61,2789,142.6414267167625,142.57539796071808,142.4644821571195,26.679151553419228
2018.12.11,12:00:00,142.61,142.821,142.603,142.753,4449,142.6860560300575,142.6148650805585,142.4984254327525,73.26337440436309
2018.12.11,12:15:00,142.753,142.769,142.7,142.745,2365,142.7096336180345,142.6437839515455,142.52743420536984,68.40090202923164
2018.12.11,12:30:00,142.745,142.774,142.654,142.701,3104,142.7061801708207,142.65649862897982,142.54785371062044,39.5365549359812
2018.12.11,12:45:00,142.703,142.732,142.625,142.656,3326,142.68610810249243,142.65638782253987,142.56057680348863,21.220196280199204
2018.12.11,13:00:00,142.655,142.732,142.562,142.732,3823,142.70446486149547,142.67319052864212,142.58074423837232,69.28477284849832
2018.12.11,13:15:00,142.731,142.8,142.627,142.769,2799,142.73027891689728,142.69448152227721,142.6028919750344,80.73141617195232
2018.12.11,13:30:00,142.769,142.805,142.676,142.679,2746,142.70976735013835,142.69104118399338,142.61184586032445,28.69951232142828
2018.12.11,13:45:00,142.68,142.787,142.574,142.597,5121,142.664660410083,142.67014314310597,142.61009928852155,13.198614899587861
2018.12.11,14:00:00,142.597,142.744,142.57,142.715,4153,142.6847962460498,142.68011133352687,142.6224405486955,66.01971742665339
2018.12.11,14:15:00,142.714,142.783,142.679,142.732,3677,142.70367774762988,142.69164214829868,142.63532989590777,71.08894368668813
2018.12.11,14:30:00,142.732,142.809,142.69,142.728,2970,142.71340664857794,142.69972167089898,142.6462322610951,66.42566203098914
2018.12.11,14:45:00,142.726,142.809,142.674,142.768,3552,142.73524398914677,142.7148946329214,142.66055787743684,85.4779570629866
2018.12.11,15:00:00,142.772,142.787,142.649,142.692,3176,142.71794639348806,142.70980693671666,142.66425695067957,27.08108875935639
2018.12.11,15:15:00,142.691,142.722,142.631,142.631,3805,142.68316783609282,142.69229428411296,142.66034436824668,12.916149366524198
2018.12.11,15:30:00,142.63,142.779,142.596,142.779,5418,142.72150070165569,142.71156222097673,142.6743038543353,75.38690276194455
2018.12.11,15:45:00,142.777,142.843,142.707,142.773,4898,142.7421004209934,142.72521506075967,142.68591516558996,71.24307851161261
2018.12.11,16:00:00,142.772,142.806,142.724,142.764,3313,142.75086025259606,142.7338339361464,142.69510161669703,61.15798659275262
2018.12.11,16:15:00,142.765,142.77,142.599,142.623,5318,142.69971615155762,142.70920417255832,142.6866190735562,11.25155898586678
2018.12.11,16:30:00,142.622,142.656,142.511,142.577,7039,142.65062969093458,142.67982546754536,142.67372271196135,7.342243016691608
2018.12.11,16:45:00,142.577,142.58,142.352,142.382,6562,142.54317781456075,142.61364203031306,142.63940239290707,1.8608011473659127
2018.12.11,17:00:00,142.382,142.443,142.298,142.396,6501,142.48430668873644,142.56527713468793,142.61076681727093,11.36261292083551
2018.12.11,17:15:00,142.396,142.464,142.256,142.3,5642,142.41058401324187,142.50632666031285,142.57420601523904,4.8812383404281245
2018.12.11,17:30:00,142.299,142.363,142.21,142.268,6507,142.35355040794514,142.45336518024334,142.53818177815208,3.536424789867029
2018.12.11,17:45:00,142.267,142.285,141.901,141.98,7656,142.2041302447671,142.34817291796705,142.47251333366358,0.5934475436770728
2018.12.11,18:00:00,141.98,142.226,141.698,142.064,11392,142.14807814686026,142.28502338064104,142.42445294146785,33.07957593598694
2018.12.11,18:15:00,142.067,142.216,142.058,142.135,6001,142.14284688811614,142.2516848516097,142.39039965423632,56.89363422505626
2018.12.11,18:30:00,142.135,142.155,141.888,141.923,6251,142.05490813286968,142.17864377347422,142.33541145962027,18.20529872463778
2018.12.11,18:45:00,141.922,142.099,141.701,142.01,6099,142.03694487972183,142.14116737936882,142.29712775848847,47.504329047658096
2018.12.11,19:00:00,142.01,142.063,141.893,141.959,5055,142.00576692783312,142.1006857395091,142.2573480221957,33.45467088874738
2018.12.11,19:15:00,141.96,141.999,141.847,141.885,4226,141.95746015669988,142.05275557517373,142.21354237252564,18.00312367342014
2018.12.11,19:30:00,141.884,142.072,141.883,142.024,5096,141.98407609401994,142.04636544735735,142.19124326987554,70.02068522648686
2018.12.11,19:45:00,142.023,142.045,141.771,141.803,4645,141.91164565641196,141.99228423683348,142.14556759106665,23.20677413411476
2018.12.11,20:00:00,141.802,141.814,141.737,141.8,3183,141.86698739384718,141.94955440642605,142.10491258035293,22.793050810541544
2018.12.11,20:15:00,141.798,141.883,141.784,141.813,2747,141.84539243630832,141.9192089827758,142.07056992384082,33.12559463744212
2018.12.11,20:30:00,141.814,141.818,141.693,141.715,3957,141.793235461785,141.87382920882564,142.02873816809483,10.976981870136447
2018.12.11,20:45:00,141.713,141.913,141.688,141.888,4220,141.831141277071,141.87697827353105,142.01218073655426,73.51023301045636
2018.12.11,21:00:00,141.888,141.927,141.847,141.877,3073,141.8494847662426,141.87698310163526,141.99627712048905,67.48221423341197
2018.12.11,21:15:00,141.877,142.049,141.863,142.043,3186,141.92689085974555,141.91387574571633,142.0017739298433,90.64231765221687
2018.12.11,21:30:00,142.043,142.187,142.042,142.186,2821,142.03053451584734,141.9743478022238,142.02344758515585,95.79825251838706
2018.12.11,21:45:00,142.187,142.19,142.047,142.064,3207,142.0439207095084,141.99427051284073,142.02821845749045,49.376958225358415
2018.12.11,22:00:00,142.064,142.113,142.033,142.109,3977,142.06995242570503,142.01976595443168,142.03772216837393,62.707862583533974
2018.12.11,22:15:00,142.109,142.112,141.974,141.975,2860,142.03197145542302,142.00981796455795,142.0303430897417,24.41594230913236
2018.12.11,22:30:00,141.976,142.021,141.716,141.765,4919,141.92518287325382,141.95541397243397,141.99912625565443,8.378996659348577
2018.12.11,22:45:00,141.765,141.765,141.537,141.682,4509,141.8279097239523,141.89465531189308,141.96181728440095,5.515390762986193
2018.12.11,23:00:00,141.683,141.724,141.513,141.548,1792,141.71594583437138,141.81762079813905,141.91313289800084,2.6219888226648798
2018.12.11,23:15:00,141.548,141.688,141.525,141.647,1438,141.68836750062283,141.77970506521925,141.88182314529485,45.14417715995257
2018.12.11,23:30:00,141.647,141.657,141.591,141.603,1126,141.6542205003737,141.7404372729483,141.84902042231897,32.52105448377188
2018.12.11,23:45:00,141.603,141.638,141.561,141.566,1438,141.61893230022423,141.70167343451533,141.81572390204616,22.119155264979646
2018.12.12,00:00:00,141.518,141.656,141.49,141.654,204,141.63295938013454,141.69107933795635,141.79669756062896,69.11273036372516
2018.12.12,00:15:00,141.628,141.654,141.499,141.527,2485,141.59057562808073,141.65461726285494,141.76496843584908,25.208517968076162
2018.12.12,00:30:00,141.528,141.543,141.501,141.54,4961,141.57034537684842,141.6291467599983,141.7385015610433,33.815906234432305
2018.12.12,00:45:00,141.538,141.611,141.533,141.596,1310,141.58060722610907,141.621780813332,141.7217366715088,66.76675760771029
2018.12.12,01:00:00,141.597,141.671,141.588,141.661,2802,141.61276433566542,141.6304961881471,141.71459118074307,84.58399147883507
2018.12.12,01:15:00,141.661,141.722,141.649,141.714,3899,141.65325860139924,141.64905259078108,141.71452163006742,91.77505457205626
2018.12.12,01:30:00,141.714,141.718,141.654,141.683,2377,141.66515516083953,141.6565964594964,141.71081320300067,59.37524816694149
2018.12.12,01:45:00,141.683,141.718,141.629,141.629,5551,141.65069309650372,141.65046391294163,141.7011881202947,26.626526885837244
2018.12.12,02:00:00,141.629,141.779,141.553,141.753,4042,141.6916158579022,141.6732497100657,141.70728363555412,79.23236254279789
2018.12.12,02:15:00,141.75,141.841,141.722,141.78,3584,141.7269695147413,141.69697199671776,141.71583850195952,84.1737156209066
2018.12.12,02:30:00,141.78,141.907,141.738,141.857,4979,141.77898170884478,141.73253377522494,141.7324457370231,93.28573138018399
2018.12.12,02:45:00,141.857,141.92,141.822,141.841,3397,141.80378902530686,141.7566373807305,141.74521682678508,75.27452596266215
2018.12.12,03:00:00,141.842,141.873,141.805,141.855,2438,141.8242734151841,141.77849574056816,141.75813249422214,81.51894852106574
2018.12.12,03:15:00,141.854,141.92,141.808,141.885,3465,141.84856404911045,141.80216335377523,141.7730580831372,91.12493971069381
2018.12.12,03:30:00,141.885,141.957,141.847,141.948,4995,141.88833842946627,141.83457149738075,141.79363948512105,97.21177968788122
2018.12.12,03:45:00,141.945,141.961,141.903,141.937,2834,141.90780305767976,141.8573333868517,141.81050542804797,78.428318996293
2018.12.12,04:00:00,141.938,141.963,141.902,141.91,2005,141.90868183460785,141.86903707866244,141.82221067180703,40.24968990421976
2018.12.12,04:15:00,141.911,141.973,141.905,141.958,2250,141.9284091007647,141.88880661673747,141.83818588688854,78.12010692159626
2018.12.12,04:30:00,141.958,141.965,141.879,141.887,1831,141.91184546045884,141.88840514635137,141.84392872372518,27.17197611862001
2018.12.12,04:45:00,141.888,141.921,141.831,141.881,2092,141.8995072762753,141.8867595582733,141.84829005034575,24.47425079043087
2018.12.12,05:00:00,141.882,141.882,141.819,141.868,1830,141.8869043657652,141.8825907675459,141.85060886795213,17.112133140472793
2018.12.12,05:15:00,141.867,141.941,141.856,141.929,1657,141.90374261945914,141.89290393031348,141.85983135407542,78.3185939903583
2018.12.12,05:30:00,141.929,141.948,141.886,141.898,3128,141.90144557167548,141.89403639024383,141.86432178300774,44.739927927130914
2018.12.12,05:45:00,141.898,141.937,141.882,141.911,1762,141.90526734300528,141.89780608130076,141.86981333794802,59.35540539143082
2018.12.12,06:00:00,141.911,141.925,141.855,141.877,1952,141.89396040580317,141.89318250767838,141.87065882760118,24.903025268310206
2018.12.12,06:15:00,141.876,141.974,141.871,141.932,2596,141.9091762434819,141.9018086170832,141.87787543611867,73.90564463977404
2018.12.12,06:30:00,141.932,141.97,141.916,141.927,1759,141.91630574608914,141.90740670217582,141.88365479657529,66.06735860286891
2018.12.12,06:45:00,141.927,141.946,141.89,141.907,1790,141.91258344765347,141.90731632391453,141.88640129109584,35.74175858791796
2018.12.12,07:00:00,141.905,141.935,141.889,141.929,1563,141.9191500685921,141.9121349186002,141.89141290390808,68.02790582262654
2018.12.12,07:15:00,141.929,141.933,141.885,141.92,1984,141.91949004115526,141.9138827144668,141.89477609168358,48.20946373353589
2018.12.12,07:30:00,141.921,141.977,141.914,141.974,1447,141.94129402469315,141.92724211125196,141.9040965514855,88.4805924024762
2018.12.12,07:45:00,141.975,141.975,141.918,141.955,2072,141.9467764148159,141.93341053097376,141.9100851924872,57.18815854232507
2018.12.12,08:00:00,141.956,141.956,141.886,141.895,1521,141.92606584888955,141.92487485742404,141.90831046395928,17.685219156594194
2018.12.12,08:15:00,141.895,141.92,141.826,141.843,1467,141.89283950933373,141.90668044466315,141.90062687996405,8.048589524979757
2018.12.12,08:30:00,141.844,141.881,141.751,141.791,2392,141.85210370560023,141.88097367918243,141.88772959996828,3.851377971622062
2018.12.12,08:45:00,141.79,141.946,141.789,141.934,2732,141.88486222336013,141.89275730603077,141.8931731764426,75.14359355903456
2018.12.12,09:00:00,141.933,142.006,141.914,141.967,3048,141.9177173340161,141.90925568246837,141.9018586850964,81.4811404243385
2018.12.12,09:15:00,141.967,142.054,141.952,141.98,2172,141.94263040040966,141.92497664191984,141.91105178096743,84.5789587772409
2018.12.12,09:30:00,141.981,141.991,141.539,141.723,5529,141.8547782402458,141.88009294371545,141.88892804203007,11.108407921901819
2018.12.12,09:45:00,141.719,141.817,141.644,141.792,4689,141.82966694414748,141.8605167340009,141.8775247429677,39.38277871082579
2018.12.12,10:00:00,141.792,141.815,141.602,141.648,6163,141.75700016648847,141.8132907931118,141.85052183203032,16.919721312385672
2018.12.12,10:15:00,141.646,142.367,141.633,142.091,7750,141.89060009989308,141.87500395019808,141.87881338120323,81.57622982901478
2018.12.12,10:30:00,142.091,142.169,142.011,142.137,4485,141.98916005993584,141.93322529459851,141.90918827753225,84.13960617361519
2018.12.12,10:45:00,142.137,142.403,142.078,142.171,5714,142.0618960359615,141.98606411802106,141.9399896566461,86.84523408391406
2018.12.12,11:00:00,142.171,142.365,142.161,142.242,4498,142.13393762157688,142.04293875846082,141.97552028527596,92.31822783923744
2018.12.12,11:15:00,142.243,142.338,142.164,142.261,3650,142.1847625729461,142.0913968121362,142.00910613406703,93.71722961057154
2018.12.12,11:30:00,142.262,142.341,142.187,142.239,2936,142.20645754376767,142.12419752055035,142.0361524712356,65.91677629165773
2018.12.12,11:45:00,142.239,142.312,142.208,142.234,3279,142.21747452626062,142.14859807153917,142.05942865109023,58.08478587052245
2018.12.12,12:00:00,142.233,142.3,142.193,142.235,3015,142.22448471575638,142.167798500086,142.08008410390315,59.98648949513691
2018.12.12,12:15:00,142.234,142.245,142.039,142.16,3226,142.19869082945382,142.1660655000669,142.0894859740322,7.685120054173536
2018.12.12,12:30:00,142.16,142.258,142.138,142.232,3499,142.2120144976723,142.18071761116315,142.10625233002838,65.47712680997269
